eval,best_so_far
40,1012651.2305133295
80,368557.3620206413
120,199401.12476473037
160,191375.77685945242
200,150736.75870899102
240,126054.20782917106
280,53537.86558744194
320,53537.86558744194
360,48566.8901403491
400,48566.8901403491
440,22109.821127486364
480,22109.821127486364
520,22109.821127486364
560,17662.881805562203
600,17662.881805562203
640,15200.223202376537
680,10163.933769296218
720,8820.77994924721
760,7060.294747320671
800,6620.395449588965
840,6620.395449588965
880,6554.748910642925
920,6554.748910642925
960,5345.347365257703
1000,5345.347365257703
1040,5345.347365257703
1080,5044.183126698265
1120,3798.5901452707776
1160,3798.5901452707776
1200,3798.5901452707776
1240,2265.54484399139
1280,2265.54484399139
1320,2114.3861977508623
1360,1329.1084826757296
1400,1264.1547360187685
1440,1264.1547360187685
1480,1264.1547360187685
1520,1192.9085293887958
1560,1192.9085293887958
1600,1192.9085293887958
1640,1092.9952306623763
1680,911.2690600746239
1720,879.3109894065517
1760,853.6190117211747
1800,853.6190117211747
1840,848.2343628610196
1880,803.8076244401516
1920,734.8251796954992
1960,734.8251796954992
2000,715.3637073094619
2040,715.3637073094619
2080,693.3525490217438
2120,693.3525490217438
2160,656.9828232895402
2200,642.4891122832262
2240,636.8938585906649
2280,634.6032516663315
2320,633.6026532039095
2360,625.7160224446078
2400,603.7982750516288
2440,585.0909525031699
2480,582.3031164680676
2520,580.7487331135026
2560,558.5335142918358
2600,558.5335142918358
2640,558.5335142918358
2680,544.1431647251137
2720,536.7803698556222
2760,526.7661415718414
2800,515.979088846729
2840,510.80131697562683
2880,480.01630778664895
2920,468.0927134710665
2960,451.67732801336155
3000,446.9974647836239
3040,446.9974647836239
3080,446.9974647836239
3120,432.37462800823175
3160,385.9806585868635
3200,385.9806585868635
3240,362.48778970554315
3280,362.48778970554315
3320,275.79699968363906
3360,275.79699968363906
3400,259.2801354038137
3440,259.2801354038137
3480,259.2801354038137
3520,259.2801354038137
3560,259.2801354038137
3600,258.3966439022401
3640,258.3966439022401
3680,241.79770709967482
3720,236.9222176229698
3760,235.36315623797938
3800,229.47123578275634
3840,225.92669101086008
3880,225.92669101086008
3920,225.92669101086008
3960,217.8570276331347
4000,205.544726082952
4040,205.544726082952
4080,193.14611624106888
4120,189.2529286472164
4160,182.60460561051192
4200,158.83091063404362
4240,158.83091063404362
4280,158.83091063404362
