run,best_value,runtime_sec
0,1125.1724739051324,1.544036626815796
1,1559.487423593957,1.5668632984161377
2,690.8931439108019,1.5432240962982178
3,1243.6437099971376,1.8116869926452637
4,789.594469900122,1.9938902854919434
5,927.7915587977086,1.552849531173706
6,1263.3478083578734,1.5426316261291504
7,1046.2081389673008,1.581840991973877
8,908.0328045145607,1.5361378192901611
9,888.2958047969241,1.5623517036437988
10,1243.610808519572,1.5640232563018799
