eval,best_so_far
50.0,3307.5257220475314
51.0,3307.5257220475314
52.0,3307.5257220475314
53.0,3189.5004396610493
54.0,3189.5004396610493
55.0,3189.5004396610493
56.0,3189.5004396610493
57.0,3189.5004396610493
58.0,3189.5004396610493
59.0,3189.5004396610493
60.0,3189.5004396610493
61.0,3146.803615718381
62.0,3146.803615718381
63.0,3146.803615718381
64.0,3146.803615718381
65.0,3146.803615718381
66.0,3146.803615718381
67.0,3146.803615718381
68.0,3146.803615718381
69.0,3146.803615718381
70.0,3146.803615718381
71.0,3146.803615718381
72.0,3146.803615718381
73.0,3146.803615718381
74.0,3146.803615718381
75.0,3146.803615718381
76.0,3146.803615718381
77.0,3146.803615718381
78.0,3146.803615718381
79.0,3146.803615718381
80.0,3146.803615718381
81.0,3146.803615718381
82.0,3146.803615718381
83.0,3146.803615718381
84.0,3146.803615718381
85.0,3146.803615718381
86.0,3146.803615718381
87.0,3146.803615718381
88.0,3146.803615718381
89.0,3146.803615718381
90.0,3146.803615718381
91.0,3146.803615718381
92.0,2841.229068365886
93.0,2841.229068365886
94.0,2841.229068365886
95.0,2841.229068365886
96.0,2841.229068365886
97.0,2841.229068365886
98.0,2841.229068365886
99.0,2841.229068365886
100.0,2841.229068365886
101.0,2841.229068365886
102.0,2841.229068365886
103.0,2841.229068365886
104.0,2841.229068365886
105.0,2841.229068365886
106.0,2841.229068365886
107.0,2841.229068365886
108.0,2841.229068365886
109.0,2841.229068365886
110.0,2809.388708477327
111.0,2809.388708477327
112.0,2809.388708477327
113.0,2809.388708477327
114.0,2809.388708477327
115.0,2809.388708477327
116.0,2809.388708477327
117.0,2809.388708477327
118.0,2809.388708477327
119.0,2809.388708477327
120.0,2744.107798936613
121.0,2744.107798936613
122.0,2744.107798936613
123.0,2744.107798936613
124.0,2744.107798936613
125.0,2744.107798936613
126.0,2744.107798936613
127.0,2744.107798936613
128.0,2744.107798936613
129.0,2744.107798936613
130.0,2744.107798936613
131.0,2744.107798936613
132.0,2744.107798936613
133.0,2744.107798936613
134.0,2744.107798936613
135.0,2744.107798936613
136.0,2744.107798936613
137.0,2744.107798936613
138.0,2744.107798936613
139.0,2744.107798936613
140.0,2744.107798936613
141.0,2744.107798936613
142.0,2744.107798936613
143.0,2744.107798936613
144.0,2744.107798936613
145.0,2744.107798936613
146.0,2744.107798936613
147.0,2744.107798936613
148.0,2744.107798936613
149.0,2744.107798936613
150.0,2744.107798936613
151.0,2744.107798936613
152.0,2744.107798936613
153.0,2744.107798936613
154.0,2744.107798936613
155.0,2744.107798936613
156.0,2744.107798936613
157.0,2744.107798936613
158.0,2744.107798936613
159.0,2744.107798936613
160.0,2744.107798936613
161.0,2744.107798936613
162.0,2744.107798936613
163.0,2744.107798936613
164.0,2744.107798936613
165.0,2744.107798936613
166.0,2744.107798936613
167.0,2744.107798936613
168.0,2744.107798936613
169.0,2744.107798936613
170.0,2744.107798936613
171.0,2744.107798936613
172.0,2744.107798936613
173.0,2744.107798936613
174.0,2744.107798936613
175.0,2744.107798936613
176.0,2744.107798936613
177.0,2744.107798936613
178.0,2744.107798936613
179.0,2744.107798936613
180.0,2744.107798936613
181.0,2744.107798936613
182.0,2744.107798936613
183.0,2744.107798936613
184.0,2744.107798936613
185.0,2744.107798936613
186.0,2744.107798936613
187.0,2744.107798936613
188.0,2744.107798936613
189.0,2744.107798936613
190.0,2592.667223240671
191.0,2592.667223240671
192.0,2592.667223240671
193.0,2592.667223240671
194.0,2592.667223240671
195.0,2592.667223240671
196.0,2592.667223240671
197.0,2592.667223240671
198.0,2592.667223240671
199.0,2592.667223240671
200.0,2592.667223240671
201.0,2592.667223240671
202.0,2592.667223240671
203.0,2592.667223240671
204.0,2592.667223240671
205.0,2592.667223240671
206.0,2592.667223240671
207.0,2592.667223240671
208.0,2592.667223240671
209.0,2592.667223240671
210.0,2592.667223240671
211.0,2592.667223240671
212.0,2592.667223240671
213.0,2592.667223240671
214.0,2592.667223240671
215.0,2592.667223240671
216.0,2592.667223240671
217.0,2592.667223240671
218.0,2592.667223240671
219.0,2592.667223240671
220.0,2592.667223240671
221.0,2592.667223240671
222.0,2592.667223240671
223.0,2592.667223240671
224.0,2592.667223240671
225.0,2592.667223240671
226.0,2592.667223240671
227.0,2592.667223240671
228.0,2592.667223240671
229.0,2592.667223240671
230.0,2592.667223240671
231.0,2592.667223240671
232.0,2592.667223240671
233.0,2592.667223240671
234.0,2592.667223240671
235.0,2592.667223240671
236.0,2592.667223240671
237.0,2592.667223240671
238.0,2592.667223240671
239.0,2592.667223240671
240.0,2592.667223240671
241.0,2592.667223240671
242.0,2592.667223240671
243.0,2592.667223240671
244.0,2592.667223240671
245.0,2592.667223240671
246.0,2592.667223240671
247.0,2592.667223240671
248.0,2592.667223240671
249.0,2592.667223240671
250.0,2592.667223240671
251.0,2592.667223240671
252.0,2592.667223240671
253.0,2592.667223240671
254.0,2592.667223240671
255.0,2592.667223240671
256.0,2592.667223240671
257.0,2592.667223240671
258.0,2592.667223240671
259.0,2592.667223240671
260.0,2592.667223240671
261.0,2592.667223240671
262.0,2592.667223240671
263.0,2592.667223240671
264.0,2592.667223240671
265.0,2592.667223240671
266.0,2592.667223240671
267.0,2592.667223240671
268.0,2592.667223240671
269.0,2592.667223240671
270.0,2592.667223240671
271.0,2592.667223240671
272.0,2592.667223240671
273.0,2592.667223240671
274.0,2592.667223240671
275.0,2592.667223240671
276.0,2592.667223240671
277.0,2592.667223240671
278.0,2592.667223240671
279.0,2592.667223240671
280.0,2592.667223240671
281.0,2592.667223240671
282.0,2592.667223240671
283.0,2592.667223240671
284.0,2592.667223240671
285.0,2592.667223240671
286.0,2592.667223240671
287.0,2592.667223240671
288.0,2592.667223240671
289.0,2592.667223240671
290.0,2592.667223240671
291.0,2592.667223240671
292.0,2592.667223240671
293.0,2592.667223240671
294.0,2592.667223240671
295.0,2592.667223240671
296.0,2592.667223240671
297.0,2592.667223240671
298.0,2521.637741333787
299.0,2521.637741333787
300.0,2521.637741333787
301.0,2521.637741333787
302.0,2521.637741333787
303.0,2521.637741333787
304.0,2521.637741333787
305.0,2521.637741333787
306.0,2521.637741333787
307.0,2521.637741333787
308.0,2521.637741333787
309.0,2521.637741333787
310.0,2521.637741333787
311.0,2521.637741333787
312.0,2521.637741333787
313.0,2521.637741333787
314.0,2521.637741333787
315.0,2521.637741333787
316.0,2521.637741333787
317.0,2521.637741333787
318.0,2521.637741333787
319.0,2521.637741333787
320.0,2521.637741333787
321.0,2521.637741333787
322.0,2521.637741333787
323.0,2521.637741333787
324.0,2521.637741333787
325.0,2521.637741333787
326.0,2521.637741333787
327.0,2521.637741333787
328.0,2521.637741333787
329.0,2521.637741333787
330.0,2521.637741333787
331.0,2521.637741333787
332.0,2521.637741333787
333.0,2521.637741333787
334.0,2521.637741333787
335.0,2521.637741333787
336.0,2521.637741333787
337.0,2521.637741333787
338.0,2521.637741333787
339.0,2521.637741333787
340.0,2521.637741333787
341.0,2521.637741333787
342.0,2521.637741333787
343.0,2521.637741333787
344.0,2521.637741333787
345.0,2521.637741333787
346.0,2521.637741333787
347.0,2521.637741333787
348.0,2521.637741333787
349.0,2521.637741333787
350.0,2521.637741333787
351.0,2521.637741333787
352.0,2521.637741333787
353.0,2521.637741333787
354.0,2521.637741333787
355.0,2521.637741333787
356.0,2521.637741333787
357.0,2521.637741333787
358.0,2521.637741333787
359.0,2521.637741333787
360.0,2521.637741333787
361.0,2521.637741333787
362.0,2521.637741333787
363.0,2521.637741333787
364.0,2521.637741333787
365.0,2521.637741333787
366.0,2521.637741333787
367.0,2521.637741333787
368.0,2521.637741333787
369.0,2521.637741333787
370.0,2521.637741333787
371.0,2521.637741333787
372.0,2521.637741333787
373.0,2521.637741333787
374.0,2521.637741333787
375.0,2521.637741333787
376.0,2521.637741333787
377.0,2521.637741333787
378.0,2521.637741333787
379.0,2521.637741333787
380.0,2521.637741333787
381.0,2521.637741333787
382.0,2521.637741333787
383.0,2521.637741333787
384.0,2521.637741333787
385.0,2521.637741333787
386.0,2521.637741333787
387.0,2521.637741333787
388.0,2521.637741333787
389.0,2521.637741333787
