eval,best_so_far
50.0,107947.90177333714
51.0,107947.90177333714
52.0,107947.90177333714
53.0,107947.90177333714
54.0,107947.90177333714
55.0,107947.90177333714
56.0,107947.90177333714
57.0,107947.90177333714
58.0,88130.88476475822
59.0,88130.88476475822
60.0,88130.88476475822
61.0,88130.88476475822
62.0,88130.88476475822
63.0,88130.88476475822
64.0,88130.88476475822
65.0,88130.88476475822
66.0,88130.88476475822
67.0,88130.88476475822
68.0,88130.88476475822
69.0,88130.88476475822
70.0,88130.88476475822
71.0,88130.88476475822
72.0,88130.88476475822
73.0,88130.88476475822
74.0,88130.88476475822
75.0,88130.88476475822
76.0,88130.88476475822
77.0,88130.88476475822
78.0,88130.88476475822
79.0,88130.88476475822
80.0,88130.88476475822
81.0,88130.88476475822
82.0,88130.88476475822
83.0,88130.88476475822
84.0,88130.88476475822
85.0,88130.88476475822
86.0,88130.88476475822
87.0,88130.88476475822
88.0,88130.88476475822
89.0,88130.88476475822
90.0,88130.88476475822
91.0,88130.88476475822
92.0,88130.88476475822
93.0,88130.88476475822
94.0,88130.88476475822
95.0,88130.88476475822
96.0,88130.88476475822
97.0,88130.88476475822
98.0,88130.88476475822
99.0,88130.88476475822
100.0,88130.88476475822
101.0,88130.88476475822
102.0,88130.88476475822
103.0,88130.88476475822
104.0,88130.88476475822
105.0,88130.88476475822
106.0,88130.88476475822
107.0,88130.88476475822
108.0,88130.88476475822
109.0,88130.88476475822
110.0,88130.88476475822
111.0,88130.88476475822
112.0,88130.88476475822
113.0,88130.88476475822
114.0,88130.88476475822
115.0,88130.88476475822
116.0,88130.88476475822
117.0,88130.88476475822
118.0,88130.88476475822
119.0,88130.88476475822
120.0,88130.88476475822
121.0,88130.88476475822
122.0,88130.88476475822
123.0,88130.88476475822
124.0,88130.88476475822
125.0,88130.88476475822
126.0,88130.88476475822
127.0,88130.88476475822
128.0,88130.88476475822
129.0,88130.88476475822
130.0,88130.88476475822
131.0,88130.88476475822
132.0,88130.88476475822
133.0,88130.88476475822
134.0,88130.88476475822
135.0,88130.88476475822
136.0,88130.88476475822
137.0,88130.88476475822
138.0,88130.88476475822
139.0,88130.88476475822
140.0,88130.88476475822
141.0,88130.88476475822
142.0,88130.88476475822
143.0,88130.88476475822
144.0,88130.88476475822
145.0,88130.88476475822
146.0,88130.88476475822
147.0,88130.88476475822
148.0,88130.88476475822
149.0,88130.88476475822
150.0,88130.88476475822
151.0,88130.88476475822
152.0,88130.88476475822
153.0,88130.88476475822
154.0,88130.88476475822
155.0,88130.88476475822
156.0,88130.88476475822
157.0,88130.88476475822
158.0,88130.88476475822
159.0,88130.88476475822
160.0,88130.88476475822
161.0,88130.88476475822
162.0,88130.88476475822
163.0,88130.88476475822
164.0,88130.88476475822
165.0,88130.88476475822
166.0,88130.88476475822
167.0,88130.88476475822
168.0,88130.88476475822
169.0,88130.88476475822
170.0,88130.88476475822
171.0,88130.88476475822
172.0,88130.88476475822
173.0,88130.88476475822
174.0,88130.88476475822
175.0,88130.88476475822
176.0,88130.88476475822
177.0,88130.88476475822
178.0,88130.88476475822
179.0,88130.88476475822
180.0,88130.88476475822
181.0,88130.88476475822
182.0,88130.88476475822
183.0,88130.88476475822
184.0,88130.88476475822
185.0,88130.88476475822
186.0,88130.88476475822
187.0,88130.88476475822
188.0,88130.88476475822
189.0,88130.88476475822
190.0,88130.88476475822
191.0,88130.88476475822
192.0,88130.88476475822
193.0,88130.88476475822
194.0,88130.88476475822
195.0,88130.88476475822
196.0,88130.88476475822
197.0,88130.88476475822
198.0,88130.88476475822
199.0,88130.88476475822
200.0,88130.88476475822
201.0,88130.88476475822
202.0,88130.88476475822
203.0,88130.88476475822
204.0,88130.88476475822
205.0,88130.88476475822
206.0,88130.88476475822
207.0,88130.88476475822
208.0,75431.39465515823
209.0,75431.39465515823
210.0,75431.39465515823
211.0,75431.39465515823
212.0,75431.39465515823
213.0,75431.39465515823
214.0,75431.39465515823
215.0,75431.39465515823
216.0,75431.39465515823
217.0,75431.39465515823
218.0,75431.39465515823
219.0,75431.39465515823
220.0,75431.39465515823
221.0,75431.39465515823
222.0,75431.39465515823
223.0,75431.39465515823
224.0,75431.39465515823
225.0,75431.39465515823
226.0,75431.39465515823
227.0,75431.39465515823
228.0,75431.39465515823
229.0,75431.39465515823
230.0,75431.39465515823
231.0,75431.39465515823
232.0,75431.39465515823
233.0,75431.39465515823
234.0,75431.39465515823
235.0,75431.39465515823
236.0,75431.39465515823
237.0,75431.39465515823
238.0,75431.39465515823
239.0,75431.39465515823
240.0,75431.39465515823
241.0,75431.39465515823
242.0,75431.39465515823
243.0,75431.39465515823
244.0,75431.39465515823
245.0,75431.39465515823
246.0,75431.39465515823
247.0,75431.39465515823
248.0,75431.39465515823
249.0,75431.39465515823
250.0,71791.30014443363
251.0,71791.30014443363
252.0,71791.30014443363
253.0,71791.30014443363
254.0,71791.30014443363
255.0,71791.30014443363
256.0,71791.30014443363
257.0,71791.30014443363
258.0,71791.30014443363
259.0,71791.30014443363
260.0,71791.30014443363
261.0,71791.30014443363
262.0,71791.30014443363
263.0,71791.30014443363
264.0,71791.30014443363
265.0,71791.30014443363
266.0,71791.30014443363
267.0,71791.30014443363
268.0,71791.30014443363
269.0,71791.30014443363
270.0,71791.30014443363
271.0,71791.30014443363
272.0,71791.30014443363
273.0,71791.30014443363
274.0,71791.30014443363
275.0,71791.30014443363
276.0,71791.30014443363
277.0,71791.30014443363
278.0,71791.30014443363
279.0,71791.30014443363
280.0,71791.30014443363
281.0,71791.30014443363
282.0,71791.30014443363
283.0,71791.30014443363
284.0,71791.30014443363
285.0,71791.30014443363
286.0,71791.30014443363
287.0,71791.30014443363
288.0,71791.30014443363
289.0,71791.30014443363
290.0,71791.30014443363
291.0,71791.30014443363
292.0,71791.30014443363
293.0,71791.30014443363
294.0,71791.30014443363
295.0,71791.30014443363
296.0,71791.30014443363
297.0,71791.30014443363
298.0,71791.30014443363
299.0,71791.30014443363
300.0,71791.30014443363
301.0,71791.30014443363
302.0,67230.95172110586
303.0,67230.95172110586
304.0,67230.95172110586
305.0,67230.95172110586
306.0,67230.95172110586
307.0,67230.95172110586
308.0,67230.95172110586
309.0,67230.95172110586
310.0,67230.95172110586
311.0,67230.95172110586
312.0,67230.95172110586
313.0,67230.95172110586
314.0,67230.95172110586
315.0,67230.95172110586
316.0,67230.95172110586
317.0,67230.95172110586
318.0,67230.95172110586
319.0,67230.95172110586
320.0,67230.95172110586
321.0,67230.95172110586
322.0,67230.95172110586
323.0,67230.95172110586
324.0,67230.95172110586
325.0,67230.95172110586
326.0,67230.95172110586
327.0,67230.95172110586
328.0,67230.95172110586
329.0,67230.95172110586
330.0,67230.95172110586
331.0,67230.95172110586
332.0,67230.95172110586
333.0,67230.95172110586
334.0,67230.95172110586
335.0,67230.95172110586
336.0,67230.95172110586
337.0,67230.95172110586
338.0,67230.95172110586
339.0,67230.95172110586
340.0,67230.95172110586
341.0,67230.95172110586
342.0,67230.95172110586
343.0,67230.95172110586
344.0,67230.95172110586
345.0,67230.95172110586
346.0,67230.95172110586
347.0,67230.95172110586
348.0,67230.95172110586
349.0,67230.95172110586
350.0,67230.95172110586
351.0,67230.95172110586
352.0,67230.95172110586
353.0,67230.95172110586
354.0,67230.95172110586
355.0,67230.95172110586
356.0,67230.95172110586
357.0,67230.95172110586
358.0,67230.95172110586
359.0,67230.95172110586
360.0,67230.95172110586
361.0,67230.95172110586
362.0,67230.95172110586
363.0,67230.95172110586
364.0,67230.95172110586
365.0,67230.95172110586
366.0,67230.95172110586
367.0,67230.95172110586
368.0,67230.95172110586
369.0,67230.95172110586
370.0,67230.95172110586
371.0,67230.95172110586
372.0,67230.95172110586
373.0,67230.95172110586
374.0,63990.83919930023
375.0,63990.83919930023
376.0,63990.83919930023
377.0,63990.83919930023
378.0,63990.83919930023
379.0,63990.83919930023
380.0,63990.83919930023
381.0,63990.83919930023
382.0,63990.83919930023
383.0,63990.83919930023
384.0,63990.83919930023
385.0,63990.83919930023
386.0,63990.83919930023
387.0,63990.83919930023
388.0,63990.83919930023
389.0,63990.83919930023
390.0,63990.83919930023
391.0,63990.83919930023
392.0,63990.83919930023
393.0,63990.83919930023
394.0,63990.83919930023
395.0,63990.83919930023
