run,best_value,runtime_sec
0,6132.1288848862805,1.270928144454956
1,6121.866046810097,1.4176504611968994
2,5904.340283102371,1.264594316482544
3,6255.3621709649215,1.2420074939727783
4,5715.7111097671,1.218433141708374
5,6063.751042212621,1.2068934440612793
6,5768.365183935004,1.2224793434143066
7,6285.881082811897,1.193861484527588
8,5897.6033991900695,1.2104346752166748
9,6135.091598585048,1.2041258811950684
10,6440.789451274588,1.1993930339813232
