run,best_value,runtime_sec
0,236.8767965045381,5.476409196853638
1,0.00012727566172543447,4.906598329544067
2,118.43846189009992,5.357288360595703
3,236.8767965045381,4.995469808578491
4,236.8767965045381,5.387528657913208
5,118.43846189009946,4.983510971069336
6,0.00012727566172543447,5.37620735168457
7,0.00012727566263492918,4.9706666469573975
8,8.29223104267112,5.060183763504028
9,0.00012727566172543447,5.177021026611328
10,61.43134052959704,5.010159730911255
