run,best_value,runtime_sec
0,1.474974852804063e-11,5.895595550537109
1,1.0338319276470795e-11,5.565707206726074
2,1.2685356170637382e-13,5.954109191894531
3,1.8894162624902503e-13,5.6472008228302
4,3.5663931871276697e-12,6.025075912475586
5,6.959650724560469e-13,5.568047046661377
6,6.312581473330966e-11,6.02145791053772
7,1.250647446946401e-13,5.639755725860596
8,5.283751448414581e-13,6.0219151973724365
9,3.379135459895753e-11,5.603091478347778
10,5.058041086456884e-14,6.072953224182129
