run,best_value,runtime_sec
0,11.240149796319628,4.854284048080444
1,0.0,4.901993274688721
2,0.0,4.884019136428833
3,0.3309141846525847,4.8460047245025635
4,5.174049071369339,4.888978004455566
5,0.0013904485389275578,4.850645542144775
6,4.6441310631334005,4.906037092208862
7,0.0,4.931797504425049
8,4.660929135418314,4.910345077514648
9,0.0,4.933828592300415
10,0.0640842969963984,4.87557053565979
