run,best_value,runtime_sec
0,0.006857889090614575,1.7833995819091797
1,2.414186298459205,1.779374361038208
2,2.4699333363053206,1.7800934314727783
3,2.924960002982579,1.7909643650054932
4,3.051879782952591,2.3359944820404053
5,0.2838757868080881,1.789482593536377
6,2.5206325693760494,1.7838642597198486
7,0.6086112389052185,1.7776439189910889
8,2.7965881634130367,1.7617723941802979
9,0.1146422945747298,1.8004086017608643
10,2.059345632333197,2.2524592876434326
