run,best_value,runtime_sec
0,29.231645645237307,0.5195589065551758
1,29.484166491084295,0.4290738105773926
2,29.43724380660302,0.4130587577819824
3,34.19826439380725,0.4133725166320801
4,15.809636901930801,0.4062039852142334
5,18.09961478849913,0.40609169006347656
6,20.819338543301907,0.4125523567199707
7,45.53824680810856,0.4072291851043701
8,25.312955271658243,0.4187166690826416
9,36.081368223549774,0.41036105155944824
10,30.959815094368203,0.41306519508361816
