run,best_value,runtime_sec
0,23.878997218962695,3.295095443725586
1,18.90420697131532,3.722897529602051
2,17.90925295204113,3.298447608947754
3,24.873956276055992,3.254509925842285
4,15.919339875673586,3.237461805343628
5,27.85881325062141,3.740924119949341
6,27.858833447335883,3.274806022644043
7,51.73778019723147,3.220590114593506
8,36.81344984771823,3.663353443145752
9,19.899166028408615,3.2368977069854736
10,25.86891533314929,3.235083818435669
