run,best_value,runtime_sec
0,4.974795285466456,1.7353618144989014
1,5.969754342559753,1.7086546421051025
2,2.9848771712798907,1.804760456085205
3,2.9848771712798623,1.7561190128326416
4,5.969754342559753,1.7204384803771973
5,7.959667418927751,1.7383315563201904
6,1.9899181141865938,1.7270770072937012
7,9.949585533113833,1.715498924255371
8,5.969754342559753,1.7488782405853271
9,7.959667418927253,1.7481658458709717
10,4.97479528546647,1.7468762397766113
