run,best_value,runtime_sec
0,0.0,4.715613603591919
1,0.0,4.690569162368774
2,0.0,4.745352029800415
3,0.0,4.742234706878662
4,0.0,4.700734376907349
5,0.0,4.6713714599609375
6,0.0,4.71681547164917
7,0.0,4.695887565612793
8,0.0,4.700876951217651
9,0.0,4.708076000213623
10,0.0,4.672571182250977
