run,best_value,runtime_sec
0,4.20718484055429,3.796356201171875
1,0.003304003388684694,3.8231728076934814
2,0.3641605225478639,3.804853916168213
3,0.00026962292384534155,3.8109123706817627
4,0.01665231741602294,3.8059098720550537
5,4.1471090126490004,4.058368444442749
6,0.04223380809205468,4.180544137954712
7,0.06616686402298194,3.900712728500366
8,0.006977604822575954,4.026261806488037
9,0.9823303629663861,4.223858594894409
10,6.242795712549522,4.181958913803101
