run,best_value,runtime_sec
0,1.263898277770636e-87,4.660724878311157
1,1.1481401072484613e-87,4.619362115859985
2,6.66644249982849e-87,4.6541526317596436
3,2.628906006594901e-87,4.772322177886963
4,1.0379468496751011e-87,4.674362897872925
5,3.984891993097792e-87,4.648503303527832
6,3.2272856887022164e-87,4.651483058929443
7,1.4900023209475337e-88,4.692247629165649
8,2.05212528193997e-86,4.640087842941284
9,6.264532126962413e-87,4.60955023765564
10,8.890335900020921e-86,4.656261682510376
