run,best_value,runtime_sec
0,12.26515122237501,10.651141881942749
1,24.290359165001547,11.626328229904175
2,38.303203436913776,12.77314305305481
3,60.710604794474875,12.299800634384155
4,53.59464086027941,10.43573260307312
5,59.554602775749316,11.255267858505249
6,31.117894535375996,10.516103267669678
7,45.336257448379484,10.506783723831177
8,34.41429288632679,10.44708800315857
9,38.089042535458816,10.292835474014282
10,39.30074452754582,10.121104001998901
