run,best_value,runtime_sec
0,2.703088109887749,5.221662998199463
1,3.2342781836416394,5.228104829788208
2,4.247867451353967,5.929880619049072
3,3.1132009890243753,5.359859466552734
4,2.060451482938185,5.292848110198975
5,3.7072772068884046,5.328913688659668
6,3.3096628291434875,5.275415420532227
7,2.9443719684997083,5.724538087844849
8,2.5220293868126653,5.336184501647949
9,3.9168976775776274,5.32092022895813
10,3.0482756764301944,5.3753273487091064
