run,best_value,runtime_sec
0,1.0660830716028546e-86,4.954864263534546
1,2.125314325826588e-87,4.89994215965271
2,3.811552511246969e-86,4.919627904891968
3,1.0945350517418308e-86,4.8956897258758545
4,2.1064415037354835e-86,4.9526519775390625
5,7.568990371857273e-86,4.940134286880493
6,2.9140094670254155e-86,4.951566457748413
7,2.36125931903667e-87,4.968660593032837
8,1.809612217301415e-85,4.911580324172974
9,1.132340471192147e-84,4.934366464614868
10,9.943828224928482e-87,4.95278263092041
