run,best_value,runtime_sec
0,629405.7062523979,1.8299305438995361
1,372313.232064929,1.8133125305175781
2,469593.8454185562,1.8517632484436035
3,496867.44550652016,1.8084402084350586
4,491108.3140505391,1.8903961181640625
5,470084.3722243517,2.229867696762085
6,326770.5167361652,1.8088510036468506
7,241532.15060813146,1.8515875339508057
8,288743.46782598016,1.8099744319915771
9,434074.3061430907,1.7944540977478027
10,433707.36163982516,2.411130666732788
