run,best_value,runtime_sec
0,2543.4444165210566,0.6057024002075195
1,2637.5817333635487,0.6029863357543945
2,1872.678299237405,0.6246955394744873
3,2629.6181217751364,0.596367359161377
4,2480.320012585049,0.5939915180206299
5,2930.3567197669163,0.6038522720336914
6,2654.144565215949,0.5953199863433838
7,2050.3258470511623,0.594153642654419
8,2254.014353519923,0.5961182117462158
9,2609.217041180929,0.6002590656280518
10,2473.1825496674155,0.6096653938293457
