eval,best_so_far
40,103.27261295032231
80,52.45356224126815
120,28.12498641551464
160,19.68961438473864
200,14.111028462159982
240,14.111028462159982
280,11.071080398225465
320,8.082902725933693
360,7.005111176121412
400,6.3662709589015165
440,5.921665934436849
480,5.921665934436849
520,4.7122267636411905
560,4.21414782840627
600,4.21414782840627
640,2.4651699640558293
680,2.4651699640558293
720,2.4651699640558293
760,2.3208458031339565
800,2.2248214746509754
840,1.8062357899291073
880,1.5984730106860183
920,1.5351070295831504
960,1.4553554428614204
1000,1.4553554428614204
1040,1.4123500146113126
1080,1.281762074180013
1120,1.1749067075622035
1160,1.1749067075622035
1200,1.1242265400426912
1240,1.0701490495557406
1280,0.9300170664742498
1320,0.8470134299104272
1360,0.7332695621055744
1400,0.6365570119685545
1440,0.6365570119685545
1480,0.6090847620738389
1520,0.6090847620738389
1560,0.5582328179540562
1600,0.5298790190526765
1640,0.5292691401133223
1680,0.4684456108644518
1720,0.41410876993605383
1760,0.41382903609114685
1800,0.38981707624492024
1840,0.3808574057077177
1880,0.33002079963988634
1920,0.2802799697347464
1960,0.2802799697347464
2000,0.2725419508256436
2040,0.26094256833723467
2080,0.1952936237295358
2120,0.1952620471578922
2160,0.17377638795969466
2200,0.17377638795969466
2240,0.17377638795969466
2280,0.17377638795969466
2320,0.150597352614164
2360,0.146852838335931
2400,0.146852838335931
2440,0.146852838335931
2480,0.1098672364220173
2520,0.1098672364220173
2560,0.10412527100142027
2600,0.07857871325202938
2640,0.053303888812308395
2680,0.053303888812308395
2720,0.047825424427214415
2760,0.04287744608334344
2800,0.03970454745687397
2840,0.027564280388805942
2880,0.024216214961271867
2920,0.024216214961271867
2960,0.024216214961271867
3000,0.024216214961271867
3040,0.022788639613239306
3080,0.022788639613239306
3120,0.022788639613239306
3160,0.01978711589715401
3200,0.01978711589715401
3240,0.019172712339053082
3280,0.013777083024553228
3320,0.013777083024553228
3360,0.010533665182682663
3400,0.008323746823205594
3440,0.008323746823205594
3480,0.008323746823205594
3520,0.007657113348641279
3560,0.007657113348641279
3600,0.0069918272948175705
3640,0.005860056471498275
3680,0.004798461458476815
3720,0.004206891898632017
3760,0.0032360397861163183
3800,0.002729361003340729
3840,0.0021243874906982847
3880,0.0021243874906982847
3920,0.0020918566061011033
3960,0.0019674492749694773
4000,0.0016652140132359346
4040,0.0013999212494635587
4080,0.001280305633829356
4120,0.0011239703233429218
4160,0.0011239703233429218
4200,0.0011239703233429218
4240,0.0006946186108837665
4280,0.0004807215654474385
4320,0.0004807215654474385
4360,0.0004807215654474385
4400,0.0004807215654474385
4440,0.0004807215654474385
4480,0.0004609685317658146
