run,best_value,runtime_sec
0,6.003702916679845e-82,9.580206155776978
1,4.467321254634457e-81,9.498270988464355
2,8.013150551514278e-84,9.854172229766846
3,1.2554329719970213e-81,9.876129150390625
4,4.4498507016309764e-82,9.836950540542603
5,4.972494095737871e-83,10.08902382850647
6,1.3966052594256832e-82,9.860650062561035
7,4.2614262839420785e-82,9.920348167419434
8,5.625362487230337e-83,10.006484985351562
9,3.538261482671668e-83,9.900155782699585
10,3.0870752779739725e-82,9.491280555725098
