eval,best_so_far
40,3055.002502806524
80,3055.002502806524
120,2250.3780797835498
160,2250.3780797835498
200,2250.3780797835498
240,2250.3780797835498
280,2250.3780797835498
320,2250.3780797835498
360,2250.3780797835498
400,2250.3780797835498
440,2250.3780797835498
480,2071.3952444327238
520,2071.3952444327238
560,2071.3952444327238
600,1942.2981577043597
640,1942.2981577043597
680,1942.2981577043597
720,1851.7888553218295
760,1851.7888553218295
800,1851.7888553218295
840,1851.7888553218295
880,1845.277371990711
920,1845.277371990711
960,1845.277371990711
1000,1830.5781914241738
1040,1830.5781914241738
1080,1810.1744449555085
1120,1724.1934832243842
1160,1697.6655740023562
1200,1697.6655740023562
1240,1668.2904867928482
1280,1668.2904867928482
1320,1663.9044987239986
1360,1663.9044987239986
1400,1663.9044987239986
1440,1663.9044987239986
1480,1660.030346114696
1520,1657.2078123476713
1560,1657.2078123476713
1600,1649.490314166615
1640,1644.7242699407516
1680,1644.7242699407516
1720,1636.3124465280866
1760,1636.3124465280866
1800,1636.3124465280866
1840,1631.5253129964913
1880,1606.7170108703858
1920,1606.7170108703858
1960,1598.3348722756264
2000,1598.3348722756264
2040,1598.3348722756264
2080,1598.3348722756264
2120,1594.713317837608
2160,1594.713317837608
2200,1589.0319945803271
2240,1589.0319945803271
2280,1589.005171467155
2320,1587.2870788124205
2360,1532.6272396578865
2400,1379.6627780599329
2440,1379.6627780599329
2480,1363.4911376383006
2520,1361.5048097703034
2560,1361.0771222808416
2600,1353.6903330091563
2640,1353.6903330091563
2680,1349.2392511862763
2720,1349.2392511862763
2760,1349.2392511862763
2800,1349.2392511862763
2840,1349.2392511862763
2880,1347.3206424075634
2920,1347.3206424075634
2960,1344.7766856646995
3000,1344.7766856646995
3040,1344.651387724633
3080,1344.651387724633
3120,1344.651387724633
3160,1344.3679319859757
3200,1344.3679319859757
3240,1344.3679319859757
3280,1344.3245902706108
3320,1344.3245902706108
3360,1343.9313555018916
3400,1343.7595436194306
3440,1343.4944737626338
3480,1343.4944737626338
3520,1343.4852314426053
3560,1343.475807723692
3600,1342.9922845592287
3640,1342.9922845592287
3680,1342.9922845592287
3720,1342.9922845592287
3760,1342.9922845592287
3800,1342.970647295158
3840,1342.970647295158
3880,1342.9577434653438
3920,1342.7605384128324
3960,1342.7328074343222
4000,1342.7328074343222
4040,1342.6669364215186
4080,1342.5586327750589
4120,1342.5586327750589
4160,1342.5471845099314
4200,1342.5239319578131
4240,1342.5239319578131
4280,1342.5159686236807
4320,1342.4745172931412
4360,1342.4745172931412
4400,1342.4745172931412
4440,1342.4667369377448
4480,1342.420070467031
4520,1342.420070467031
4560,1342.3981247073025
4600,1342.3981247073025
4640,1342.391800784288
4680,1342.391800784288
4720,1342.387580361814
4760,1342.3765451704921
4800,1342.3706397863075
4840,1342.3706397863075
4880,1342.366638068669
4920,1342.3627974030692
4960,1342.3627974030692
5000,1342.3627974030692
5040,1342.3607930637213
5080,1342.3565899134392
5120,1342.3565899134392
5160,1342.3565899134392
5200,1342.3534416751245
5240,1342.352730578435
5280,1342.3518638786722
5320,1342.3508837591853
5360,1342.3507095371506
5400,1342.3507095371506
5440,1342.3504916863467
5480,1342.3499801613543
5520,1342.3499801613543
5560,1342.3497113472285
5600,1342.3495232600776
5640,1342.3494503958327
5680,1342.3494503958327
5720,1342.3489462006055
5760,1342.348898564504
5800,1342.348898564504
5840,1342.348898564504
5880,1342.3484417230552
5920,1342.3481011367512
5960,1342.3481011367512
6000,1342.3479950277078
6040,1342.3479950277078
6080,1342.3479950277078
6120,1342.3479950277078
6160,1342.34799425423
6200,1342.3479869744074
6240,1342.3479869744074
6280,1342.3478999011236
6320,1342.347891187574
6360,1342.3478327424446
6400,1342.3478327424446
6440,1342.3478157997083
6480,1342.3478157997083
6520,1342.3477956130105
6560,1342.347781257159
6600,1342.347781257159
6640,1342.3477776447617
6680,1342.3477689234442
6720,1342.3477689234442
6760,1342.3477689234442
6800,1342.3477689234442
6840,1342.34776142375
6880,1342.34776142375
6920,1342.347760455627
6960,1342.347760455627
7000,1342.3477596581615
7040,1342.3477575422235
7080,1342.3477564765744
7120,1342.3477564765744
7160,1342.3477561954505
7200,1342.3477561140967
7240,1342.3477561140967
7280,1342.3477556085
7320,1342.3477547048697
7360,1342.3477547048697
7400,1342.3477547048697
7440,1342.3477547048697
7480,1342.3477545214491
7520,1342.3477545214491
7560,1342.3477544571838
7600,1342.3477544571838
7640,1342.3477544571838
7680,1342.3477544571838
