run,best_value,runtime_sec
0,74265.8803396279,0.92124342918396
1,52806.683943908654,0.8999767303466797
2,46429.738089196646,0.8905439376831055
3,107808.88058951017,0.894716739654541
4,74102.57066885063,0.900170087814331
5,82394.15815347967,0.9075093269348145
6,61519.16083828875,0.900808572769165
7,95276.10112201546,0.9216525554656982
8,18442.309453811587,0.8990566730499268
9,66424.91412044417,0.9103968143463135
10,43166.81315535573,0.9032943248748779
