run,best_value,runtime_sec
0,12.934462704393752,3.2247798442840576
1,7.959672456746318,3.27398419380188
2,9.949590570932912,3.7069637775421143
3,10.944544590207158,3.4159586429595947
4,15.919334837854478,3.320061206817627
5,17.90925295204113,3.5643234252929688
6,10.944544590207158,3.5096490383148193
7,9.949590570932912,3.3307595252990723
8,8.954631513839615,3.2697393894195557
9,7.959672456746375,3.67297625541687
10,9.949590570932912,3.285663604736328
