eval,best_so_far
40,7108.4574959874
80,6157.441335825167
120,6157.441335825167
160,6157.441335825167
200,6157.441335825167
240,6157.441335825167
280,6157.441335825167
320,6157.441335825167
360,6157.441335825167
400,6157.441335825167
440,6157.441335825167
480,6157.441335825167
520,6157.441335825167
560,6157.441335825167
600,6157.441335825167
640,6157.441335825167
680,6157.441335825167
720,6157.441335825167
760,6157.441335825167
800,6157.441335825167
840,6157.441335825167
880,6157.441335825167
920,6157.441335825167
960,6157.441335825167
1000,6157.441335825167
1040,6157.441335825167
1080,5744.626078252714
1120,5744.626078252714
1160,5744.626078252714
1200,5401.383897930315
1240,5401.383897930315
1280,5401.383897930315
1320,5309.939477222941
1360,5309.939477222941
1400,5309.939477222941
1440,5309.939477222941
1480,5309.939477222941
1520,5309.939477222941
1560,5309.939477222941
1600,5309.939477222941
1640,5309.939477222941
1680,5309.939477222941
1720,5309.939477222941
1760,4947.359766823216
1800,4947.359766823216
1840,4947.359766823216
1880,4947.359766823216
1920,4947.359766823216
1960,4947.359766823216
2000,4947.359766823216
2040,4947.359766823216
2080,4947.359766823216
2120,4947.359766823216
2160,4947.359766823216
2200,4839.30402251249
2240,4839.30402251249
2280,4839.30402251249
2320,4839.30402251249
2360,4839.30402251249
2400,4839.30402251249
2440,4839.30402251249
2480,4839.30402251249
2520,4839.30402251249
2560,4839.30402251249
2600,4839.30402251249
2640,4839.30402251249
2680,4839.30402251249
2720,4839.30402251249
2760,4839.30402251249
2800,4839.30402251249
2840,4605.954082734415
2880,4605.954082734415
2920,4605.954082734415
2960,4605.954082734415
3000,4605.954082734415
3040,4605.954082734415
3080,4605.954082734415
3120,4605.954082734415
3160,4605.954082734415
3200,4605.954082734415
3240,4605.954082734415
3280,4605.954082734415
3320,4605.954082734415
3360,4605.954082734415
3400,4605.954082734415
3440,4605.954082734415
3480,4605.954082734415
3520,4605.954082734415
3560,4605.954082734415
3600,4605.954082734415
3640,4605.954082734415
3680,4605.954082734415
3720,4605.954082734415
3760,4605.954082734415
3800,4605.954082734415
3840,4605.954082734415
3880,4605.954082734415
3920,4605.954082734415
3960,4605.954082734415
4000,4605.954082734415
4040,4605.954082734415
4080,4605.954082734415
4120,4605.954082734415
4160,4605.954082734415
4200,4605.954082734415
4240,4605.954082734415
4280,4605.954082734415
4320,4605.954082734415
4360,4605.954082734415
4400,4605.954082734415
4440,4605.954082734415
4480,4605.954082734415
4520,4605.954082734415
4560,4605.954082734415
4600,4605.954082734415
4640,4605.954082734415
4680,4605.954082734415
4720,4605.954082734415
4760,4605.954082734415
4800,4605.954082734415
4840,4605.954082734415
4880,4605.954082734415
4920,4605.954082734415
4960,4605.954082734415
5000,4605.954082734415
5040,4605.954082734415
5080,4594.857489255504
5120,4594.857489255504
5160,4594.857489255504
5200,4471.696374734029
5240,4471.696374734029
5280,4471.696374734029
5320,4471.696374734029
5360,4471.696374734029
5400,4471.696374734029
5440,4471.696374734029
5480,4471.696374734029
5520,4471.696374734029
5560,4471.696374734029
5600,4471.696374734029
5640,4471.696374734029
5680,4471.696374734029
5720,4471.696374734029
5760,4471.696374734029
5800,4471.696374734029
5840,4471.696374734029
5880,4471.696374734029
5920,4471.696374734029
5960,4471.696374734029
6000,4471.696374734029
6040,4471.696374734029
6080,4471.696374734029
6120,4471.696374734029
6160,4471.696374734029
6200,4471.696374734029
6240,4471.696374734029
6280,4471.696374734029
6320,4471.696374734029
6360,4471.696374734029
6400,4471.696374734029
6440,4471.696374734029
6480,4471.696374734029
6520,4471.696374734029
6560,4471.696374734029
6600,4471.696374734029
6640,4471.696374734029
6680,4471.696374734029
6720,4471.696374734029
6760,4416.66539930428
6800,4416.66539930428
6840,4416.66539930428
6880,4416.66539930428
6920,4416.66539930428
6960,4416.66539930428
7000,4416.66539930428
7040,4416.66539930428
7080,4416.66539930428
7120,4416.66539930428
7160,4416.66539930428
7200,4416.66539930428
7240,4416.66539930428
7280,4416.66539930428
7320,4416.66539930428
7360,4416.66539930428
7400,4217.4094496184425
7440,4217.4094496184425
7480,4217.4094496184425
7520,4217.4094496184425
7560,4217.4094496184425
7600,4217.4094496184425
7640,4217.4094496184425
7680,4217.4094496184425
7720,4217.4094496184425
7760,4217.4094496184425
7800,4217.4094496184425
7840,4217.4094496184425
7880,4217.4094496184425
7920,4217.4094496184425
7960,4217.4094496184425
8000,4217.4094496184425
8040,4217.4094496184425
8080,4217.4094496184425
8120,4217.4094496184425
8160,4217.4094496184425
8200,4217.4094496184425
8240,4217.4094496184425
8280,4217.4094496184425
8320,4217.4094496184425
8360,4217.4094496184425
8400,4217.4094496184425
8440,4217.4094496184425
8480,4217.4094496184425
8520,4217.4094496184425
8560,4217.4094496184425
8600,4217.4094496184425
8640,4217.4094496184425
8680,4217.4094496184425
8720,4217.4094496184425
8760,4217.4094496184425
8800,4217.4094496184425
8840,4217.4094496184425
8880,4217.4094496184425
8920,4217.4094496184425
8960,4217.4094496184425
9000,4217.4094496184425
9040,4217.4094496184425
9080,4217.4094496184425
9120,4217.4094496184425
9160,4217.4094496184425
9200,4217.4094496184425
9240,4217.4094496184425
9280,4217.4094496184425
9320,4217.4094496184425
9360,4217.4094496184425
9400,4217.4094496184425
9440,4217.4094496184425
9480,4217.4094496184425
9520,4217.4094496184425
9560,4217.4094496184425
9600,4217.4094496184425
9640,4217.4094496184425
9680,4217.4094496184425
9720,4217.4094496184425
9760,4217.4094496184425
9800,4217.4094496184425
9840,4217.4094496184425
9880,4217.4094496184425
9920,4217.4094496184425
9960,4217.4094496184425
10000,4217.4094496184425
10040,4217.4094496184425
10080,4217.4094496184425
10120,4217.4094496184425
10160,4217.4094496184425
10200,4217.4094496184425
10240,4217.4094496184425
10280,4217.4094496184425
10320,4217.4094496184425
10360,4217.4094496184425
10400,4217.4094496184425
10440,4217.4094496184425
10480,4217.4094496184425
10520,4217.4094496184425
10560,4217.4094496184425
10600,4217.4094496184425
10640,4217.4094496184425
10680,4217.4094496184425
10720,4217.4094496184425
10760,4217.4094496184425
10800,4209.413918415928
10840,4209.413918415928
10880,4206.06730595828
10920,4206.06730595828
10960,4206.06730595828
11000,4206.06730595828
11040,4165.429605871327
11080,4165.429605871327
11120,4165.429605871327
11160,4165.429605871327
11200,4165.429605871327
11240,4165.429605871327
11280,4165.429605871327
11320,4165.429605871327
11360,4165.429605871327
11400,4165.429605871327
11440,4165.429605871327
11480,4165.429605871327
11520,4165.429605871327
11560,4165.429605871327
11600,4165.429605871327
11640,4165.429605871327
11680,4165.429605871327
11720,4165.429605871327
11760,4165.429605871327
11800,4165.429605871327
11840,4153.751266878934
11880,4153.751266878934
11920,4153.751266878934
11960,4153.751266878934
12000,4153.751266878934
12040,4153.751266878934
12080,4153.751266878934
12120,4153.751266878934
12160,4153.751266878934
12200,4153.751266878934
12240,4153.751266878934
12280,4153.751266878934
12320,4153.751266878934
12360,4153.751266878934
12400,4153.751266878934
12440,4153.751266878934
12480,4153.751266878934
12520,4153.751266878934
12560,4138.862541619626
12600,4138.862541619626
12640,4138.862541619626
12680,4056.83270576208
12720,4056.83270576208
12760,4046.235897809498
12800,4046.235897809498
12840,4046.235897809498
12880,3932.646234489921
12920,3932.646234489921
12960,3932.646234489921
13000,3932.646234489921
13040,3832.925264101991
13080,3832.925264101991
13120,3832.925264101991
13160,3627.1126965925887
13200,3627.1126965925887
13240,3627.1126965925887
13280,3627.1126965925887
13320,3627.1126965925887
13360,3627.1126965925887
13400,3627.1126965925887
13440,3627.1126965925887
13480,3627.1126965925887
13520,3481.4682020164782
13560,3481.4682020164782
13600,3481.4682020164782
13640,3481.4682020164782
13680,3481.4682020164782
13720,3481.4682020164782
13760,3481.4682020164782
13800,3481.4682020164782
13840,3481.4682020164782
13880,3481.4682020164782
13920,3481.4682020164782
13960,3481.4682020164782
14000,3481.4682020164782
14040,3481.4682020164782
14080,3481.4682020164782
14120,3481.4682020164782
14160,3481.4682020164782
14200,3481.4682020164782
14240,3481.4682020164782
14280,3481.4682020164782
14320,3481.4682020164782
14360,3398.2756502071425
14400,3398.2756502071425
14440,3398.2756502071425
14480,3398.2756502071425
14520,3398.2756502071425
14560,3398.2756502071425
14600,3398.2756502071425
14640,3398.2756502071425
14680,3398.2756502071425
14720,3398.2756502071425
14760,3398.2756502071425
14800,3398.2756502071425
14840,3398.2756502071425
14880,3398.2756502071425
14920,3398.2756502071425
14960,3342.412271225183
15000,3342.412271225183
15040,3342.412271225183
15080,3342.412271225183
15120,3308.311187850981
15160,3308.311187850981
15200,3308.311187850981
15240,3308.311187850981
15280,3286.4316811854324
15320,3286.4316811854324
15360,3161.7581085220554
15400,3161.7581085220554
15440,3161.7581085220554
15480,3161.7581085220554
15520,3118.397724763011
15560,3095.173211085016
15600,3095.173211085016
15640,3095.173211085016
15680,3095.173211085016
15720,3095.173211085016
15760,3095.173211085016
15800,3095.173211085016
15840,3095.173211085016
15880,3095.173211085016
15920,3095.173211085016
15960,3095.173211085016
16000,3095.173211085016
16040,3095.173211085016
16080,3095.173211085016
16120,3095.173211085016
16160,3095.173211085016
16200,3095.173211085016
16240,3095.173211085016
16280,3095.173211085016
16320,3095.173211085016
16360,3095.173211085016
16400,3095.173211085016
16440,3095.173211085016
16480,3095.173211085016
16520,3095.173211085016
16560,3095.173211085016
16600,3095.173211085016
16640,3095.173211085016
16680,3095.173211085016
16720,3095.173211085016
16760,3095.173211085016
16800,3095.173211085016
16840,3095.173211085016
16880,3095.173211085016
16920,3095.173211085016
16960,3095.173211085016
17000,3095.173211085016
17040,3095.173211085016
17080,3095.173211085016
17120,3095.173211085016
17160,3095.173211085016
17200,3095.173211085016
17240,3095.173211085016
17280,3095.173211085016
17320,3095.173211085016
17360,3095.173211085016
17400,3095.173211085016
17440,3095.173211085016
17480,3095.173211085016
